Code,date,y_true,y_pred,residual,abs_residual
130200,2023-04-01,2103.0,2048.849,54.15087890625,54.15087890625
130200,2023-05-01,2910.0,2887.4424,22.5576171875,22.5576171875
130200,2023-06-01,2758.0,2876.3542,-118.354248046875,118.354248046875
130200,2023-07-01,3026.0,2540.5774,485.422607421875,485.422607421875
130200,2023-08-01,3155.0,3110.8367,44.163330078125,44.163330078125
130200,2023-09-01,3350.0,2992.6265,357.37353515625,357.37353515625
130200,2023-10-01,4036.0,3183.0999,852.900146484375,852.900146484375
130200,2023-11-01,4263.0,3683.225,579.77490234375,579.77490234375
130200,2023-12-01,4782.0,4565.2334,216.7666015625,216.7666015625
130200,2024-01-01,9423.0,4888.5195,4534.48046875,4534.48046875
130200,2024-02-01,5752.0,5199.47,552.52978515625,552.52978515625
130200,2024-03-01,8353.0,6919.4175,1433.58251953125,1433.58251953125
130200,2024-04-01,9097.0,7387.816,1709.18408203125,1709.18408203125
130200,2024-05-01,10065.0,7327.387,2737.61279296875,2737.61279296875
130200,2024-06-01,9823.0,6845.326,2977.673828125,2977.673828125
130200,2024-07-01,10692.0,6671.103,4020.89697265625,4020.89697265625
130200,2024-08-01,13542.0,8530.139,5011.861328125,5011.861328125
130200,2024-09-01,13898.0,9324.098,4573.90234375,4573.90234375
130200,2024-10-01,19322.0,13846.071,5475.9287109375,5475.9287109375
130200,2024-11-01,18791.0,28572.879,-9781.87890625,9781.87890625
130200,2024-12-01,15314.0,31043.895,-15729.89453125,15729.89453125
130300,2023-01-01,309.0,974.39136,-665.391357421875,665.391357421875
130300,2023-02-01,455.0,893.32764,-438.32763671875,438.32763671875
130300,2023-03-01,595.0,936.5217,-341.521728515625,341.521728515625
130300,2023-04-01,583.0,711.1058,-128.10577392578125,128.10577392578125
130300,2023-05-01,745.0,1055.8817,-310.8817138671875,310.8817138671875
130300,2023-06-01,732.0,1026.5984,-294.598388671875,294.598388671875
130300,2023-07-01,755.0,986.19775,-231.19775390625,231.19775390625
130300,2023-08-01,804.0,924.53125,-120.53125,120.53125
130300,2023-09-01,917.0,1045.9052,-128.9051513671875,128.9051513671875
130300,2023-10-01,1049.0,1181.2823,-132.2823486328125,132.2823486328125
130300,2023-11-01,977.0,1296.4232,-319.4232177734375,319.4232177734375
130300,2023-12-01,1018.0,1249.45,-231.449951171875,231.449951171875
130300,2024-01-01,3774.0,2109.482,1664.51806640625,1664.51806640625
130300,2024-02-01,2207.0,3067.8093,-860.809326171875,860.809326171875
130300,2024-03-01,3065.0,3616.1992,-551.19921875,551.19921875
130300,2024-04-01,3062.0,3731.9182,-669.918212890625,669.918212890625
130300,2024-05-01,3319.0,3809.7,-490.699951171875,490.699951171875
130300,2024-06-01,3297.0,3717.168,-420.16796875,420.16796875
130300,2024-07-01,3401.0,3448.4846,-47.484619140625,47.484619140625
130300,2024-08-01,4128.0,3541.5046,586.495361328125,586.495361328125
130300,2024-09-01,4713.0,3811.1577,901.84228515625,901.84228515625
130300,2024-10-01,6335.0,4238.719,2096.28076171875,2096.28076171875
130300,2024-11-01,6223.0,4220.3584,2002.6416015625,2002.6416015625
130300,2024-12-01,5835.0,5789.0366,45.96337890625,45.96337890625
130400,2023-01-01,1418.0,661.14343,756.8565673828125,756.8565673828125
130400,2023-02-01,1787.0,1054.8533,732.146728515625,732.146728515625
130400,2023-03-01,3725.0,1284.8572,2440.142822265625,2440.142822265625
130400,2023-04-01,2178.0,2014.319,163.6810302734375,163.6810302734375
130400,2023-05-01,2586.0,2232.9548,353.045166015625,353.045166015625
130400,2023-06-01,3013.0,2442.499,570.5009765625,570.5009765625
130400,2023-07-01,2790.0,1855.5057,934.4942626953125,934.4942626953125
130400,2023-08-01,3074.0,2318.766,755.23388671875,755.23388671875
130400,2023-09-01,3406.0,2339.7844,1066.215576171875,1066.215576171875
130400,2023-10-01,4176.0,2323.2458,1852.754150390625,1852.754150390625
130400,2023-11-01,4542.0,2697.7778,1844.22216796875,1844.22216796875
130400,2023-12-01,4479.0,3260.017,1218.98291015625,1218.98291015625
130400,2024-01-01,11827.0,4706.08,7120.919921875,7120.919921875
130400,2024-02-01,8044.0,5361.294,2682.7060546875,2682.7060546875
130400,2024-03-01,7253.0,7729.3525,-476.3525390625,476.3525390625
130400,2024-04-01,8657.0,8213.33,443.669921875,443.669921875
130400,2024-05-01,8735.0,7439.608,1295.39208984375,1295.39208984375
130400,2024-06-01,9074.0,6914.3647,2159.63525390625,2159.63525390625
130400,2024-07-01,9427.0,6645.773,2781.22705078125,2781.22705078125
130400,2024-08-01,11484.0,6622.089,4861.9111328125,4861.9111328125
130400,2024-09-01,12480.0,7879.4766,4600.5234375,4600.5234375
130400,2024-10-01,16889.0,10668.693,6220.306640625,6220.306640625
130400,2024-11-01,16565.0,28143.95,-11578.94921875,11578.94921875
130400,2024-12-01,16121.0,30635.414,-14514.4140625,14514.4140625
130500,2023-01-01,745.0,1103.9288,-358.9288330078125,358.9288330078125
130500,2023-02-01,3865.0,884.9366,2980.0634155273438,2980.0634155273438
130500,2023-03-01,2206.0,2208.7324,-2.732421875,2.732421875
130500,2023-04-01,3125.0,1658.8165,1466.1834716796875,1466.1834716796875
130500,2023-05-01,2331.0,2694.9595,-363.95947265625,363.95947265625
130500,2023-06-01,3025.0,2588.0413,436.958740234375,436.958740234375
130500,2023-07-01,3361.0,2286.3193,1074.6806640625,1074.6806640625
130500,2023-08-01,3476.0,2445.4575,1030.54248046875,1030.54248046875
130500,2023-09-01,3710.0,2754.4312,955.56884765625,955.56884765625
130500,2023-10-01,4931.0,2913.4055,2017.594482421875,2017.594482421875
130500,2023-11-01,5612.0,2727.833,2884.1669921875,2884.1669921875
130500,2023-12-01,3760.0,4632.906,-872.90576171875,872.90576171875
130500,2024-01-01,10739.0,4122.6074,6616.392578125,6616.392578125
130500,2024-02-01,7700.0,5714.6973,1985.302734375,1985.302734375
130500,2024-03-01,6147.0,7029.394,-882.39404296875,882.39404296875
130500,2024-04-01,7540.0,8135.1533,-595.1533203125,595.1533203125
130500,2024-05-01,7595.0,6561.657,1033.3427734375,1033.3427734375
130500,2024-06-01,7424.0,6691.306,732.69384765625,732.69384765625
130500,2024-07-01,7990.0,6098.3745,1891.62548828125,1891.62548828125
130500,2024-08-01,9651.0,6152.5093,3498.49072265625,3498.49072265625
130500,2024-09-01,10751.0,5799.579,4951.4208984375,4951.4208984375
130500,2024-10-01,14698.0,12516.848,2181.15234375,2181.15234375
130500,2024-11-01,14493.0,16853.1,-2360.099609375,2360.099609375
130500,2024-12-01,14190.0,16550.967,-2360.966796875,2360.966796875
130600,2023-01-01,1284.0,1923.07,-639.0699462890625,639.0699462890625
130600,2023-02-01,1687.0,1908.6582,-221.658203125,221.658203125
130600,2023-03-01,2186.0,2789.9937,-603.99365234375,603.99365234375
130600,2023-04-01,2458.0,1888.0454,569.95458984375,569.95458984375
130600,2023-05-01,3459.0,2639.1746,819.825439453125,819.825439453125
130600,2023-06-01,3698.0,3007.7236,690.2763671875,690.2763671875
130600,2023-07-01,3253.0,2972.2327,280.767333984375,280.767333984375
130600,2023-08-01,3940.0,3258.2927,681.707275390625,681.707275390625
130600,2023-09-01,3753.0,3143.3623,609.6376953125,609.6376953125
130600,2023-10-01,5441.0,3355.0618,2085.938232421875,2085.938232421875
130600,2023-11-01,4695.0,3949.7698,745.230224609375,745.230224609375
130600,2023-12-01,5329.0,5053.5576,275.4423828125,275.4423828125
130600,2024-01-01,15090.0,4775.1646,10314.83544921875,10314.83544921875
130600,2024-02-01,9778.0,5915.173,3862.8271484375,3862.8271484375
130600,2024-03-01,11240.0,8432.3955,2807.6044921875,2807.6044921875
130600,2024-04-01,11524.0,9319.174,2204.826171875,2204.826171875
130600,2024-05-01,12642.0,9778.254,2863.74609375,2863.74609375
130600,2024-06-01,13423.0,12954.756,468.244140625,468.244140625
130600,2024-07-01,14280.0,10163.484,4116.515625,4116.515625
130600,2024-08-01,15787.0,15814.199,-27.19921875,27.19921875
130600,2024-09-01,17940.0,28883.814,-10943.814453125,10943.814453125
130600,2024-10-01,24032.0,30072.604,-6040.603515625,6040.603515625
130600,2024-11-01,25373.0,30845.504,-5472.50390625,5472.50390625
130600,2024-12-01,23273.0,34998.836,-11725.8359375,11725.8359375
130700,2023-01-01,162.0,262.71274,-100.71273803710938,100.71273803710938
130700,2023-02-01,226.0,234.13248,-8.132476806640625,8.132476806640625
130700,2023-03-01,275.0,315.2154,-40.21539306640625,40.21539306640625
130700,2023-04-01,291.0,244.24544,46.75456237792969,46.75456237792969
130700,2023-05-01,429.0,304.41574,124.58425903320312,124.58425903320312
130700,2023-06-01,397.0,374.36798,22.63201904296875,22.63201904296875
130700,2023-07-01,367.0,372.65198,-5.6519775390625,5.6519775390625
130700,2023-08-01,435.0,438.88165,-3.88165283203125,3.88165283203125
130700,2023-09-01,496.0,459.5963,36.4036865234375,36.4036865234375
130700,2023-10-01,565.0,402.06332,162.93667602539062,162.93667602539062
130700,2023-11-01,560.0,535.64014,24.35986328125,24.35986328125
130700,2023-12-01,551.0,635.2857,-84.28570556640625,84.28570556640625
130700,2024-01-01,3187.0,995.6433,2191.356689453125,2191.356689453125
130700,2024-02-01,1862.0,2242.551,-380.551025390625,380.551025390625
130700,2024-03-01,2493.0,2569.767,-76.76708984375,76.76708984375
130700,2024-04-01,2477.0,3283.5107,-806.5107421875,806.5107421875
130700,2024-05-01,2695.0,3344.163,-649.1630859375,649.1630859375
130700,2024-06-01,2672.0,3240.51,-568.510009765625,568.510009765625
130700,2024-07-01,2675.0,3044.297,-369.297119140625,369.297119140625
130700,2024-08-01,3415.0,3035.0974,379.902587890625,379.902587890625
130700,2024-09-01,4499.0,3281.17,1217.830078125,1217.830078125
130700,2024-10-01,5858.0,4235.7925,1622.20751953125,1622.20751953125
130700,2024-11-01,6218.0,4492.621,1725.37890625,1725.37890625
130700,2024-12-01,5460.0,4260.1016,1199.8984375,1199.8984375
130800,2023-01-01,96.0,207.28532,-111.28532409667969,111.28532409667969
130800,2023-02-01,135.0,98.62552,36.374481201171875,36.374481201171875
130800,2023-03-01,184.0,206.22021,-22.22021484375,22.22021484375
130800,2023-04-01,214.0,148.38953,65.6104736328125,65.6104736328125
130800,2023-05-01,266.0,228.5657,37.434295654296875,37.434295654296875
130800,2023-06-01,265.0,286.95673,-21.95672607421875,21.95672607421875
130800,2023-07-01,250.0,273.52826,-23.52825927734375,23.52825927734375
130800,2023-08-01,288.0,262.7462,25.253814697265625,25.253814697265625
130800,2023-09-01,688.0,301.23914,386.7608642578125,386.7608642578125
130800,2023-10-01,1359.0,490.05423,868.9457702636719,868.9457702636719
130800,2023-11-01,377.0,890.11523,-513.115234375,513.115234375
130800,2023-12-01,441.0,738.00507,-297.00506591796875,297.00506591796875
130800,2024-01-01,3225.0,1621.7025,1603.2974853515625,1603.2974853515625
130800,2024-02-01,2082.0,2381.828,-299.827880859375,299.827880859375
130800,2024-03-01,2306.0,2688.8872,-382.88720703125,382.88720703125
130800,2024-04-01,2268.0,3351.136,-1083.135986328125,1083.135986328125
130800,2024-05-01,2514.0,3006.2744,-492.2744140625,492.2744140625
130800,2024-06-01,2520.0,2921.0457,-401.045654296875,401.045654296875
130800,2024-07-01,2681.0,2670.4058,10.59423828125,10.59423828125
130800,2024-08-01,3023.0,2825.4927,197.50732421875,197.50732421875
130800,2024-09-01,3325.0,3257.8743,67.125732421875,67.125732421875
130800,2024-10-01,4270.0,3995.0598,274.940185546875,274.940185546875
130800,2024-11-01,4550.0,3872.4165,677.58349609375,677.58349609375
130800,2024-12-01,5033.0,4089.55,943.449951171875,943.449951171875
130900,2023-01-01,861.0,1381.2031,-520.203125,520.203125
130900,2023-02-01,1273.0,1096.1877,176.812255859375,176.812255859375
130900,2023-03-01,1357.0,1681.9077,-324.90771484375,324.90771484375
130900,2023-04-01,1449.0,1449.3639,-0.3638916015625,0.3638916015625
130900,2023-05-01,1886.0,1843.4235,42.5765380859375,42.5765380859375
130900,2023-06-01,2024.0,2007.8712,16.1287841796875,16.1287841796875
130900,2023-07-01,2171.0,1676.3162,494.683837890625,494.683837890625
130900,2023-08-01,2364.0,2084.0107,279.9892578125,279.9892578125
130900,2023-09-01,2383.0,2092.3179,290.68212890625,290.68212890625
130900,2023-10-01,3014.0,2248.7212,765.27880859375,765.27880859375
130900,2023-11-01,3198.0,2263.7197,934.2802734375,934.2802734375
130900,2023-12-01,3342.0,3801.8928,-459.892822265625,459.892822265625
130900,2024-01-01,8703.0,4696.099,4006.90087890625,4006.90087890625
130900,2024-02-01,5092.0,3912.6892,1179.310791015625,1179.310791015625
130900,2024-03-01,6546.0,5252.9316,1293.068359375,1293.068359375
130900,2024-04-01,6684.0,5860.327,823.6728515625,823.6728515625
130900,2024-05-01,8044.0,6570.075,1473.9248046875,1473.9248046875
130900,2024-06-01,9054.0,6470.0703,2583.9296875,2583.9296875
130900,2024-07-01,9838.0,6380.5215,3457.478515625,3457.478515625
130900,2024-08-01,10216.0,6287.8975,3928.1025390625,3928.1025390625
130900,2024-09-01,12439.0,6499.286,5939.7138671875,5939.7138671875
130900,2024-10-01,16888.0,10133.824,6754.17578125,6754.17578125
130900,2024-11-01,17294.0,14453.288,2840.7119140625,2840.7119140625
130900,2024-12-01,13089.0,11341.374,1747.6259765625,1747.6259765625
131000,2023-01-01,857.0,838.10126,18.89874267578125,18.89874267578125
131000,2023-02-01,1370.0,656.93414,713.0658569335938,713.0658569335938
131000,2023-03-01,1781.0,1238.9158,542.084228515625,542.084228515625
131000,2023-04-01,1838.0,1205.517,632.4830322265625,632.4830322265625
131000,2023-05-01,2150.0,1698.7999,451.2000732421875,451.2000732421875
131000,2023-06-01,2286.0,1850.2377,435.7623291015625,435.7623291015625
131000,2023-07-01,2369.0,1691.0253,677.9747314453125,677.9747314453125
131000,2023-08-01,2546.0,1718.072,827.927978515625,827.927978515625
131000,2023-09-01,2760.0,1697.3947,1062.6053466796875,1062.6053466796875
131000,2023-10-01,3429.0,1953.7042,1475.2957763671875,1475.2957763671875
131000,2023-11-01,3501.0,2494.801,1006.198974609375,1006.198974609375
131000,2023-12-01,3397.0,3161.0674,235.9326171875,235.9326171875
131000,2024-01-01,8464.0,4986.4097,3477.59033203125,3477.59033203125
131000,2024-02-01,4361.0,3912.6062,448.393798828125,448.393798828125
131000,2024-03-01,5973.0,4878.821,1094.17919921875,1094.17919921875
131000,2024-04-01,6556.0,6499.1353,56.86474609375,56.86474609375
131000,2024-05-01,6721.0,7206.1465,-485.146484375,485.146484375
131000,2024-06-01,6857.0,6202.566,654.43408203125,654.43408203125
131000,2024-07-01,7487.0,6187.0767,1299.92333984375,1299.92333984375
131000,2024-08-01,8981.0,6264.012,2716.98779296875,2716.98779296875
131000,2024-09-01,10569.0,6058.443,4510.55712890625,4510.55712890625
131000,2024-10-01,13241.0,8718.865,4522.134765625,4522.134765625
131000,2024-11-01,13393.0,10201.373,3191.626953125,3191.626953125
131000,2024-12-01,11913.0,10409.568,1503.431640625,1503.431640625
131100,2023-01-01,399.0,1677.5281,-1278.528076171875,1278.528076171875
131100,2023-02-01,439.0,1615.2593,-1176.25927734375,1176.25927734375
131100,2023-03-01,571.0,1646.22,-1075.219970703125,1075.219970703125
131100,2023-04-01,553.0,910.17993,-357.179931640625,357.179931640625
131100,2023-05-01,729.0,1132.6469,-403.6468505859375,403.6468505859375
131100,2023-06-01,861.0,1126.8492,-265.8492431640625,265.8492431640625
131100,2023-07-01,889.0,1056.1925,-167.1925048828125,167.1925048828125
131100,2023-08-01,2726.0,1090.0826,1635.9173583984375,1635.9173583984375
131100,2023-09-01,1088.0,1474.6384,-386.638427734375,386.638427734375
131100,2023-10-01,1113.0,1290.3353,-177.3353271484375,177.3353271484375
131100,2023-11-01,1312.0,1347.3844,-35.3843994140625,35.3843994140625
131100,2023-12-01,2176.0,1776.7374,399.2625732421875,399.2625732421875
131100,2024-01-01,4340.0,3163.4878,1176.51220703125,1176.51220703125
131100,2024-02-01,2684.0,3248.3696,-564.36962890625,564.36962890625
131100,2024-03-01,2944.0,3319.4248,-375.4248046875,375.4248046875
131100,2024-04-01,3095.0,3822.9304,-727.930419921875,727.930419921875
131100,2024-05-01,3465.0,3744.4114,-279.411376953125,279.411376953125
131100,2024-06-01,3915.0,4077.882,-162.882080078125,162.882080078125
131100,2024-07-01,3500.0,4089.9307,-589.9306640625,589.9306640625
131100,2024-08-01,4656.0,4301.4893,354.5107421875,354.5107421875
131100,2024-09-01,5087.0,4254.871,832.12890625,832.12890625
131100,2024-10-01,6870.0,4401.9517,2468.04833984375,2468.04833984375
131100,2024-11-01,7254.0,6064.7793,1189.220703125,1189.220703125
131100,2024-12-01,6540.0,6942.5747,-402.57470703125,402.57470703125
140100,2023-01-01,2172.0,2532.563,-360.56298828125,360.56298828125
140100,2023-02-01,3355.0,2545.426,809.573974609375,809.573974609375
140100,2023-03-01,4164.0,4494.6597,-330.65966796875,330.65966796875
140100,2023-04-01,4618.0,3013.1094,1604.890625,1604.890625
140100,2023-05-01,5060.0,5034.4907,25.50927734375,25.50927734375
140100,2023-06-01,5283.0,5383.734,-100.73388671875,100.73388671875
140100,2023-07-01,5282.0,4777.271,504.72900390625,504.72900390625
140100,2023-08-01,6192.0,5331.78,860.22021484375,860.22021484375
140100,2023-09-01,6225.0,6306.541,-81.541015625,81.541015625
140100,2023-10-01,7089.0,5760.214,1328.7861328125,1328.7861328125
140100,2023-11-01,6120.0,6281.6514,-161.6513671875,161.6513671875
140100,2023-12-01,7276.0,7403.3574,-127.357421875,127.357421875
140100,2024-01-01,17912.0,8171.6978,9740.30224609375,9740.30224609375
140100,2024-02-01,7459.0,7281.531,177.46923828125,177.46923828125
140100,2024-03-01,13886.0,12542.298,1343.7021484375,1343.7021484375
140100,2024-04-01,14837.0,19670.6,-4833.599609375,4833.599609375
140100,2024-05-01,16706.0,17518.625,-812.625,812.625
140100,2024-06-01,17421.0,27230.18,-9809.1796875,9809.1796875
140100,2024-07-01,16919.0,27024.297,-10105.296875,10105.296875
140100,2024-08-01,18526.0,27739.828,-9213.828125,9213.828125
140100,2024-09-01,19392.0,30685.168,-11293.16796875,11293.16796875
140100,2024-10-01,21758.0,30482.807,-8724.806640625,8724.806640625
140100,2024-11-01,23811.0,31355.494,-7544.494140625,7544.494140625
140100,2024-12-01,25556.0,31952.516,-6396.515625,6396.515625
140200,2023-01-01,196.0,286.3586,-90.35861206054688,90.35861206054688
140200,2023-02-01,252.0,216.83229,35.16770935058594,35.16770935058594
140200,2023-03-01,339.0,439.78,-100.77999877929688,100.77999877929688
140200,2023-04-01,354.0,394.42206,-40.42205810546875,40.42205810546875
140200,2023-05-01,526.0,384.68796,141.31204223632812,141.31204223632812
140200,2023-06-01,700.0,522.57465,177.42535400390625,177.42535400390625
140200,2023-07-01,390.0,549.94794,-159.94793701171875,159.94793701171875
140200,2023-08-01,746.0,500.01926,245.98074340820312,245.98074340820312
140200,2023-09-01,606.0,728.214,-122.2139892578125,122.2139892578125
140200,2023-10-01,719.0,571.4272,147.57281494140625,147.57281494140625
140200,2023-11-01,734.0,644.0432,89.956787109375,89.956787109375
140200,2023-12-01,857.0,919.5119,-62.51190185546875,62.51190185546875
140200,2024-01-01,3024.0,1336.5979,1687.402099609375,1687.402099609375
140200,2024-02-01,1798.0,1930.2681,-132.26806640625,132.26806640625
140200,2024-03-01,2573.0,3071.3428,-498.3427734375,498.3427734375
140200,2024-04-01,2645.0,3175.9385,-530.9384765625,530.9384765625
140200,2024-05-01,3166.0,3107.076,58.924072265625,58.924072265625
140200,2024-06-01,3111.0,3350.6304,-239.63037109375,239.63037109375
140200,2024-07-01,3463.0,3001.8838,461.1162109375,461.1162109375
140200,2024-08-01,3846.0,3279.401,566.59912109375,566.59912109375
140200,2024-09-01,4063.0,3573.8445,489.155517578125,489.155517578125
140200,2024-10-01,4369.0,3384.0334,984.966552734375,984.966552734375
140200,2024-11-01,4915.0,3918.5242,996.475830078125,996.475830078125
140200,2024-12-01,5095.0,4672.38,422.6201171875,422.6201171875
140300,2023-01-01,102.0,177.3212,-75.32119750976562,75.32119750976562
140300,2023-02-01,174.0,175.75511,-1.7551116943359375,1.7551116943359375
140300,2023-03-01,175.0,282.4811,-107.48110961914062,107.48110961914062
140300,2023-04-01,200.0,178.43246,21.567535400390625,21.567535400390625
140300,2023-05-01,218.0,242.15958,-24.159576416015625,24.159576416015625
140300,2023-06-01,269.0,270.0141,-1.01409912109375,1.01409912109375
140300,2023-07-01,232.0,298.12735,-66.12734985351562,66.12734985351562
140300,2023-08-01,302.0,271.03183,30.968170166015625,30.968170166015625
140300,2023-09-01,329.0,321.54727,7.452728271484375,7.452728271484375
140300,2023-10-01,369.0,364.1701,4.82989501953125,4.82989501953125
140300,2023-11-01,355.0,416.04614,-61.046142578125,61.046142578125
140300,2023-12-01,393.0,452.96588,-59.96588134765625,59.96588134765625
140300,2024-01-01,1224.0,726.97015,497.02984619140625,497.02984619140625
140300,2024-02-01,605.0,830.06177,-225.061767578125,225.061767578125
140300,2024-03-01,1063.0,1147.8263,-84.8262939453125,84.8262939453125
140300,2024-04-01,1412.0,1412.024,-0.0240478515625,0.0240478515625
140300,2024-05-01,1189.0,1412.9542,-223.9542236328125,223.9542236328125
140300,2024-06-01,1105.0,1387.5667,-282.566650390625,282.566650390625
140300,2024-07-01,1153.0,1385.8369,-232.8369140625,232.8369140625
140300,2024-08-01,1643.0,1433.038,209.9620361328125,209.9620361328125
140300,2024-09-01,1542.0,1875.414,-333.4139404296875,333.4139404296875
140300,2024-10-01,2091.0,1972.8849,118.1151123046875,118.1151123046875
140300,2024-11-01,2199.0,2447.1248,-248.124755859375,248.124755859375
140300,2024-12-01,2572.0,3075.777,-503.777099609375,503.777099609375
140400,2023-01-01,502.0,515.4867,-13.4866943359375,13.4866943359375
140400,2023-02-01,561.0,436.20447,124.7955322265625,124.7955322265625
140400,2023-03-01,585.0,686.3154,-101.3154296875,101.3154296875
140400,2023-04-01,632.0,670.6386,-38.63861083984375,38.63861083984375
140400,2023-05-01,897.0,880.0954,16.90460205078125,16.90460205078125
140400,2023-06-01,1127.0,1046.5913,80.40869140625,80.40869140625
140400,2023-07-01,1008.0,952.37634,55.6236572265625,55.6236572265625
140400,2023-08-01,997.0,1088.4749,-91.474853515625,91.474853515625
140400,2023-09-01,1204.0,987.30634,216.69366455078125,216.69366455078125
140400,2023-10-01,1385.0,1017.7472,367.2528076171875,367.2528076171875
140400,2023-11-01,1297.0,1172.1327,124.8673095703125,124.8673095703125
